Experiment,NewSubject,Block,Frame,Feedback,Distribution,Confidence.Order,FilterTrialRandomization,Gamble,RT,TypeCount
3,579,3,Lose,Minimal,Standard,Last,0,1,688,8
3,579,4,Gain,Minimal,Standard,Last,0,0,660.5,8
3,579,4,Lose,Minimal,Standard,Last,0,0.9,674.1,10
3,580,1,Gain,Minimal,Tight,First,0,0,934.2,10
3,580,1,Lose,Minimal,Tight,First,0,0,971.125,8
3,580,2,Gain,Minimal,Tight,First,0,0,846.75,8
3,580,2,Lose,Minimal,Tight,First,0,0,873,10
3,580,3,Gain,Minimal,Tight,First,0,0,936.6,10
3,580,3,Lose,Minimal,Tight,First,0,0.25,857.875,8
3,580,4,Gain,Minimal,Tight,First,0,0,752.875,8
3,580,4,Lose,Minimal,Tight,First,0,0.8,856.2,10
3,581,1,Gain,Minimal,Tight,Last,0,0,515.2,10
3,581,1,Lose,Minimal,Tight,Last,0,1,505.5,8
3,581,2,Gain,Minimal,Tight,Last,0,0,472.625,8
3,581,2,Lose,Minimal,Tight,Last,0,0.5,613.7,10
3,581,3,Gain,Minimal,Tight,Last,0,0.3,509.3,10
3,581,3,Lose,Minimal,Tight,Last,0,0.625,490.625,8
3,581,4,Gain,Minimal,Tight,Last,0,0.5,444.875,8
3,581,4,Lose,Minimal,Tight,Last,0,0.6,515.1,10
3,582,1,Gain,Minimal,Standard,Last,0,0,648.2,10
3,582,1,Lose,Minimal,Standard,Last,0,1,627,8
3,582,2,Gain,Minimal,Standard,Last,0,0.125,621.125,8
3,582,2,Lose,Minimal,Standard,Last,0,1,688.4,10
3,582,3,Gain,Minimal,Standard,Last,0,0,775.8,10
3,582,3,Lose,Minimal,Standard,Last,0,0.75,977.625,8
3,582,4,Gain,Minimal,Standard,Last,0,0.125,773,8
3,582,4,Lose,Minimal,Standard,Last,0,1,770.6,10
3,583,1,Gain,Minimal,Tight,First,0,0.4,994.1,10
3,583,1,Lose,Minimal,Tight,First,0,0.857142857,823.125,8
3,583,2,Gain,Minimal,Tight,First,0,0.25,833.125,8
3,583,2,Lose,Minimal,Tight,First,0,0.555555556,974.7,10
3,583,3,Gain,Minimal,Tight,First,0,0.666666667,850.5,10
3,583,3,Lose,Minimal,Tight,First,0,0.625,970.875,8
3,583,4,Gain,Minimal,Tight,First,0,0.5,837.25,8
3,583,4,Lose,Minimal,Tight,First,0,0.5,910.3,10
3,584,1,Gain,Minimal,Tight,Last,0,0,1302,10
3,584,1,Lose,Minimal,Tight,Last,0,0,1346.375,8
3,584,2,Gain,Minimal,Tight,Last,0,0.125,1355,8
3,584,2,Lose,Minimal,Tight,Last,0,0.222222222,1044.2,10
3,584,3,Gain,Minimal,Tight,Last,0,0.5,835.4,10
3,584,3,Lose,Minimal,Tight,Last,0,1,810.875,8
3,584,4,Gain,Minimal,Tight,Last,0,0.25,636.875,8
3,584,4,Lose,Minimal,Tight,Last,0,1,615.6,10
3,585,1,Gain,Minimal,Standard,First,0,0.7,1288.5,10
3,585,1,Lose,Minimal,Standard,First,0,0.875,1422.375,8
3,585,2,Gain,Minimal,Standard,First,0,0.625,922.125,8
3,585,2,Lose,Minimal,Standard,First,0,0.666666667,942.4,10
3,585,3,Gain,Minimal,Standard,First,0,0.111111111,631.4,10
3,585,3,Lose,Minimal,Standard,First,0,1,801,8
3,585,4,Gain,Minimal,Standard,First,0,0.5,938.25,8
3,585,4,Lose,Minimal,Standard,First,0,0.5,927.8,10
3,586,1,Gain,Minimal,Standard,Last,0,0.4,997.9,10
3,586,1,Lose,Minimal,Standard,Last,0,0.75,1247.5,8
3,586,2,Gain,Minimal,Standard,Last,0,0.571428571,940.5,8
3,586,2,Lose,Minimal,Standard,Last,0,1,1097.4,10
3,586,3,Gain,Minimal,Standard,Last,0,0.333333333,1032.6,10
3,586,3,Lose,Minimal,Standard,Last,0,1,989.75,8
3,586,4,Gain,Minimal,Standard,Last,0,0,798.125,8
3,586,4,Lose,Minimal,Standard,Last,0,0.888888889,1079.8,10
3,587,1,Gain,Minimal,Tight,First,0,0.5,1101.2,10
3,587,1,Lose,Minimal,Tight,First,0,1,956.625,8
3,587,2,Gain,Minimal,Tight,First,0,0.375,1051,8
3,587,2,Lose,Minimal,Tight,First,0,0.9,1092.7,10
3,587,3,Gain,Minimal,Tight,First,0,0.5,1314.4,10
3,587,3,Lose,Minimal,Tight,First,0,0.5,1303.5,8
3,587,4,Gain,Minimal,Tight,First,0,0.5,1260.5,8
3,587,4,Lose,Minimal,Tight,First,0,0.6,1372.7,10
3,588,1,Gain,Minimal,Tight,Last,0,0.4,925.7,10
3,588,1,Lose,Minimal,Tight,Last,0,0.75,1077.375,8
3,588,2,Gain,Minimal,Tight,Last,0,0,833.125,8
3,588,2,Lose,Minimal,Tight,Last,0,0.9,914,10
3,588,3,Gain,Minimal,Tight,Last,0,0.3,1183.2,10
3,588,3,Lose,Minimal,Tight,Last,0,0.875,1058,8
3,588,4,Gain,Minimal,Tight,Last,0,0.125,720.25,8
3,588,4,Lose,Minimal,Tight,Last,0,0.666666667,1120.9,10
3,589,1,Gain,Minimal,Standard,First,0,0.2,1159.6,10
3,589,1,Lose,Minimal,Standard,First,0,0.714285714,1079,8
3,589,2,Gain,Minimal,Standard,First,0,0.5,1109.375,8
3,589,2,Lose,Minimal,Standard,First,0,0.666666667,956.1,10
3,589,3,Gain,Minimal,Standard,First,0,0.4,956.6,10
3,589,3,Lose,Minimal,Standard,First,0,0.625,800.875,8
3,589,4,Gain,Minimal,Standard,First,0,0.5,743.625,8
3,589,4,Lose,Minimal,Standard,First,0,0.8,923.3,10
3,590,1,Gain,Minimal,Standard,Last,0,0.4,1145.7,10
3,590,1,Lose,Minimal,Standard,Last,0,0.857142857,931.5,8
3,590,2,Gain,Minimal,Standard,Last,0,0.375,688.5,8
3,590,2,Lose,Minimal,Standard,Last,0,0.6,690.1,10
3,590,3,Gain,Minimal,Standard,Last,0,0.5,829.2,10
3,590,3,Lose,Minimal,Standard,Last,0,0.875,870.125,8
3,590,4,Gain,Minimal,Standard,Last,0,0.25,802.75,8
3,590,4,Lose,Minimal,Standard,Last,0,0.9,801,10
3,591,1,Gain,Minimal,Tight,First,0,0.6,799.8,10
3,591,1,Lose,Minimal,Tight,First,0,1,777.25,8
3,591,2,Gain,Minimal,Tight,First,0,0.571428571,770.25,8
3,591,2,Lose,Minimal,Tight,First,0,0.9,888.2,10
3,591,3,Gain,Minimal,Tight,First,0,0.5,900.7,10
3,591,3,Lose,Minimal,Tight,First,0,0.75,946.5,8
3,591,4,Gain,Minimal,Tight,First,0,0.5,665.125,8
3,591,4,Lose,Minimal,Tight,First,0,0.8,856.2,10
3,592,1,Gain,Minimal,Tight,Last,0,0.2,767.9,10
3,592,1,Lose,Minimal,Tight,Last,0,0.875,877.25,8
3,592,2,Gain,Minimal,Tight,Last,0,0.25,594,8
3,592,2,Lose,Minimal,Tight,Last,0,0.9,611.8,10
3,592,3,Gain,Minimal,Tight,Last,0,0.444444444,672.2,10
3,592,3,Lose,Minimal,Tight,Last,0,0.875,983.5,8
3,592,4,Gain,Minimal,Tight,Last,0,0.5,912.625,8
3,592,4,Lose,Minimal,Tight,Last,0,0.7,950.6,10
3,593,1,Gain,Minimal,Standard,First,0,0.3,1076.9,10
3,593,1,Lose,Minimal,Standard,First,0,1,1134,8
3,593,2,Gain,Minimal,Standard,First,0,0.125,1096.875,8
3,593,2,Lose,Minimal,Standard,First,0,1,923.3,10
3,593,3,Gain,Minimal,Standard,First,0,0.5,1347.7,10
3,593,3,Lose,Minimal,Standard,First,0,0.875,1182.625,8
3,593,4,Gain,Minimal,Standard,First,0,0.5,1294.625,8
3,593,4,Lose,Minimal,Standard,First,0,0.6,1128.9,10
3,594,1,Gain,Minimal,Tight,First,0,0,602.9,10
3,594,1,Lose,Minimal,Tight,First,0,1,609.5,8
3,594,2,Gain,Minimal,Tight,First,0,0.25,583.125,8
3,594,2,Lose,Minimal,Tight,First,0,0.9,585,10
3,594,3,Gain,Minimal,Tight,First,0,0.2,561.1,10
3,594,3,Lose,Minimal,Tight,First,0,0.75,642.875,8
3,594,4,Gain,Minimal,Tight,First,0,0.125,575.125,8
3,594,4,Lose,Minimal,Tight,First,0,1,608.7,10
3,595,1,Gain,Minimal,Tight,Last,0,0.3,847.7,10
3,595,1,Lose,Minimal,Tight,Last,0,0.875,823.25,8
3,595,2,Gain,Minimal,Tight,Last,0,0,766.375,8
3,595,2,Lose,Minimal,Tight,Last,0,1,838.8,10
3,595,3,Gain,Minimal,Tight,Last,0,0,778,10
3,595,3,Lose,Minimal,Tight,Last,0,0.875,1020.125,8
3,595,4,Gain,Minimal,Tight,Last,0,0.25,1127.5,8
3,595,4,Lose,Minimal,Tight,Last,0,0.5,1187.2,10
3,596,1,Gain,Minimal,Standard,First,0,0.3,924.4,10
3,596,1,Lose,Minimal,Standard,First,0,1,1005.875,8
3,596,2,Gain,Minimal,Standard,First,0,0.125,797.75,8
3,596,2,Lose,Minimal,Standard,First,0,0.666666667,852.3,10
3,596,3,Gain,Minimal,Standard,First,0,0.4,803,10
3,596,3,Lose,Minimal,Standard,First,0,0.75,799.875,8
3,596,4,Gain,Minimal,Standard,First,0,0.375,646.875,8
3,596,4,Lose,Minimal,Standard,First,0,0.555555556,872.5,10
3,597,1,Gain,Partial,Standard,First,0,0.222222222,1061.1,10
3,597,1,Lose,Partial,Standard,First,0,1,1096.5,8
3,597,2,Gain,Partial,Standard,First,0,0.375,1090.625,8
3,597,2,Lose,Partial,Standard,First,0,0.9,895.4,10
3,597,3,Gain,Partial,Standard,First,0,0.6,1049.9,10
3,597,3,Lose,Partial,Standard,First,0,0.625,1114.125,8
3,597,4,Gain,Partial,Standard,First,0,0.5,995.625,8
3,597,4,Lose,Partial,Standard,First,0,0.5,1224.9,10
3,598,1,Gain,Partial,Standard,Last,0,0.3,755.6,10
3,598,1,Lose,Partial,Standard,Last,0,1,737.375,8
3,598,2,Gain,Partial,Standard,Last,0,0.125,787.25,8
3,598,2,Lose,Partial,Standard,Last,0,0.8,825.1,10
3,598,3,Gain,Partial,Standard,Last,0,0,587,10
3,598,3,Lose,Partial,Standard,Last,0,0.875,643.5,8
3,598,4,Gain,Partial,Standard,Last,0,0.125,534.75,8
3,598,4,Lose,Partial,Standard,Last,0,0.9,651.9,10
3,599,1,Gain,Partial,Tight,First,0,0.4,1205.7,10
3,599,1,Lose,Partial,Tight,First,0,0.857142857,936.875,8
3,599,2,Gain,Partial,Tight,First,0,0.5,1042.875,8
3,599,2,Lose,Partial,Tight,First,0,0.9,1151.6,10
3,599,3,Gain,Partial,Tight,First,0,0.111111111,959.7,10
3,599,3,Lose,Partial,Tight,First,0,0.571428571,861.5,8
3,599,4,Gain,Partial,Tight,First,0,0.625,962.25,8
3,599,4,Lose,Partial,Tight,First,0,0.9,971.8,10
3,600,1,Gain,Partial,Tight,Last,0,0.3,911.5,10
3,600,1,Lose,Partial,Tight,Last,0,0.875,823.375,8
3,600,2,Gain,Partial,Tight,Last,0,0.375,1030.875,8
3,600,2,Lose,Partial,Tight,Last,0,1,848.2,10
3,600,3,Gain,Partial,Tight,Last,0,0.444444444,779.8,10
3,600,3,Lose,Partial,Tight,Last,0,0.875,927.375,8
3,600,4,Gain,Partial,Tight,Last,0,0.625,939.75,8
3,600,4,Lose,Partial,Tight,Last,0,0.7,851,10
3,601,1,Gain,Partial,Standard,First,0,0.2,723.1,10
3,601,1,Lose,Partial,Standard,First,0,0.857142857,967,8
3,601,2,Gain,Partial,Standard,First,0,0.5,876.5,8
3,601,2,Lose,Partial,Standard,First,0,0.4,1163.1,10
3,601,3,Gain,Partial,Standard,First,0,0.777777778,954.7,10
3,601,3,Lose,Partial,Standard,First,0,0.625,1354,8
3,601,4,Gain,Partial,Standard,First,0,0.375,785.625,8
3,601,4,Lose,Partial,Standard,First,0,0.7,1176.5,10
3,602,1,Gain,Partial,Standard,Last,0,0.4,815.6,10
3,602,1,Lose,Partial,Standard,Last,0,1,784.625,8
3,602,2,Gain,Partial,Standard,Last,0,0.25,627.75,8
3,602,2,Lose,Partial,Standard,Last,0,0.9,932,10
3,602,3,Gain,Partial,Standard,Last,0,0.7,871.4,10
3,602,3,Lose,Partial,Standard,Last,0,0.75,879.75,8
3,602,4,Gain,Partial,Standard,Last,0,0.125,706.5,8
3,602,4,Lose,Partial,Standard,Last,0,0.8,843.9,10
3,603,1,Gain,Partial,Tight,First,0,0,494.5,10
3,603,1,Lose,Partial,Tight,First,0,1,474.25,8
3,603,2,Gain,Partial,Tight,First,0,0.125,482.125,8
3,603,2,Lose,Partial,Tight,First,0,1,527.4,10
3,603,3,Gain,Partial,Tight,First,0,0.3,546,10
3,603,3,Lose,Partial,Tight,First,0,1,463,8
3,603,4,Gain,Partial,Tight,First,0,0.625,750.75,8
3,603,4,Lose,Partial,Tight,First,0,0.6,787.8,10
3,605,1,Gain,Partial,Standard,First,0,0.4,1048.7,10
3,605,1,Lose,Partial,Standard,First,0,0.5,995.5,8
3,605,2,Gain,Partial,Standard,First,0,0.25,832.375,8
3,605,2,Lose,Partial,Standard,First,0,0.7,880.9,10
3,605,3,Gain,Partial,Standard,First,0,0.4,874,10
3,605,3,Lose,Partial,Standard,First,0,0.5,843.5,8
3,605,4,Gain,Partial,Standard,First,0,0.75,806.875,8
3,605,4,Lose,Partial,Standard,First,0,0.6,875.2,10
3,606,1,Gain,Partial,Standard,Last,0,0.5,823.7,10
3,606,1,Lose,Partial,Standard,Last,0,0.625,807.625,8
3,606,2,Gain,Partial,Standard,Last,0,0.375,722.625,8
3,606,2,Lose,Partial,Standard,Last,0,0.5,873.3,10
3,606,3,Gain,Partial,Standard,Last,0,0.5,758,10
3,606,3,Lose,Partial,Standard,Last,0,0.625,987.75,8
3,606,4,Gain,Partial,Standard,Last,0,0.625,808.625,8
3,606,4,Lose,Partial,Standard,Last,0,0.6,930.1,10
3,607,1,Gain,Partial,Tight,First,0,0.111111111,816.3,10
3,607,1,Lose,Partial,Tight,First,0,0.75,1059.75,8
3,607,2,Gain,Partial,Tight,First,0,0.125,828.25,8
3,607,2,Lose,Partial,Tight,First,0,0.6,776.9,10
3,607,3,Gain,Partial,Tight,First,0,0.2,767.8,10
3,607,3,Lose,Partial,Tight,First,0,0.75,1023.5,8
3,607,4,Gain,Partial,Tight,First,0,0.75,634.625,8
3,607,4,Lose,Partial,Tight,First,0,0.8,725.5,10
3,608,1,Gain,Partial,Tight,Last,0,0,565.4,10
3,608,1,Lose,Partial,Tight,Last,0,1,614.875,8
3,608,2,Gain,Partial,Tight,Last,0,0,527.75,8
3,608,2,Lose,Partial,Tight,Last,0,1,547.2,10
3,608,3,Gain,Partial,Tight,Last,0,0,948.7,10
3,608,3,Lose,Partial,Tight,Last,0,1,954.125,8
3,608,4,Gain,Partial,Tight,Last,0,0.125,1035.125,8
3,608,4,Lose,Partial,Tight,Last,0,0.6,1241.2,10
3,609,1,Gain,Partial,Standard,First,0,0.555555556,1069.9,10
3,609,1,Lose,Partial,Standard,First,0,1,1504.125,8
3,609,2,Gain,Partial,Standard,First,0,0.5,1076.5,8
3,609,2,Lose,Partial,Standard,First,0,1,1109,10
3,609,3,Gain,Partial,Standard,First,0,0.6,744.9,10
3,609,3,Lose,Partial,Standard,First,0,0.75,1053.625,8
3,609,4,Gain,Partial,Standard,First,0,0.375,924.125,8
3,609,4,Lose,Partial,Standard,First,0,0.4,873.3,10
3,610,1,Gain,Partial,Standard,Last,0,0.1,621.6,10
3,610,1,Lose,Partial,Standard,Last,0,1,935.375,8
3,610,2,Gain,Partial,Standard,Last,0,0,534.875,8
3,610,2,Lose,Partial,Standard,Last,0,0.8,915.8,10
3,610,3,Gain,Partial,Standard,Last,0,0.7,1073.5,10
3,610,3,Lose,Partial,Standard,Last,0,0.625,1087.5,8
3,610,4,Gain,Partial,Standard,Last,0,0.5,1047.125,8
3,610,4,Lose,Partial,Standard,Last,0,0.7,1046,10
3,611,1,Gain,Partial,Tight,First,0,0.1,579.1,10
3,611,1,Lose,Partial,Tight,First,0,0.75,754.25,8
3,611,2,Gain,Partial,Tight,First,0,0,541.75,8
3,611,2,Lose,Partial,Tight,First,0,0.6,972,10
3,611,3,Gain,Partial,Tight,First,0,0,727.2,10
3,611,3,Lose,Partial,Tight,First,0,0.5,1051.625,8
3,611,4,Gain,Partial,Tight,First,0,0.125,493.875,8
3,611,4,Lose,Partial,Tight,First,0,0.3,1219,10
3,612,1,Gain,Partial,Tight,Last,0,0.222222222,1116.4,10
3,612,1,Lose,Partial,Tight,Last,0,0.875,1089.75,8
3,612,2,Gain,Partial,Tight,Last,0,0.125,1185.5,8
3,612,2,Lose,Partial,Tight,Last,0,0.625,996.7,10
3,612,3,Gain,Partial,Tight,Last,0,0.4,1132,10
3,612,3,Lose,Partial,Tight,Last,0,0.75,1470.25,8
3,612,4,Gain,Partial,Tight,Last,0,0.5,1227.75,8
3,612,4,Lose,Partial,Tight,Last,0,0.666666667,1122.1,10
3,613,1,Gain,Partial,Standard,First,0,0.3,654.8,10
3,613,1,Lose,Partial,Standard,First,0,1,717.75,8
3,613,2,Gain,Partial,Standard,First,0,0.25,621.875,8
3,613,2,Lose,Partial,Standard,First,0,1,677.5,10
3,613,3,Gain,Partial,Standard,First,0,0.75,547.1,10
3,613,3,Lose,Partial,Standard,First,0,0.875,740.125,8
3,613,4,Gain,Partial,Standard,First,0,0.125,644.625,8
3,613,4,Lose,Partial,Standard,First,0,1,629.5,10
3,614,1,Gain,Partial,Standard,Last,0,0.4,756.3,10
3,614,1,Lose,Partial,Standard,Last,0,0.75,790.25,8
3,614,2,Gain,Partial,Standard,Last,0,0,642.75,8
3,614,2,Lose,Partial,Standard,Last,0,0.9,652.5,10
3,614,3,Gain,Partial,Standard,Last,0,0.2,729.9,10
3,614,3,Lose,Partial,Standard,Last,0,1,652.875,8
3,614,4,Gain,Partial,Standard,Last,0,0,552.375,8
3,614,4,Lose,Partial,Standard,Last,0,0.8,725.2,10
3,615,1,Gain,Partial,Tight,First,0,0,759.8,10
3,615,1,Lose,Partial,Tight,First,0,0.25,1203.375,8
3,615,2,Gain,Partial,Tight,First,0,0,613.625,8
3,615,2,Lose,Partial,Tight,First,0,0.333333333,894.5,10
3,615,3,Gain,Partial,Tight,First,0,0.444444444,756.7,10
3,615,3,Lose,Partial,Tight,First,0,0.75,1087.75,8
3,615,4,Gain,Partial,Tight,First,0,0.25,719.75,8
3,615,4,Lose,Partial,Tight,First,0,0.5,748.2,10
3,616,1,Gain,Partial,Tight,Last,0,0.4,839.8,10
3,616,1,Lose,Partial,Tight,Last,0,0.75,750.75,8
3,616,2,Gain,Partial,Tight,Last,0,0.375,956,8
3,616,2,Lose,Partial,Tight,Last,0,0.8,952.1,10
3,616,3,Gain,Partial,Tight,Last,0,0.2,940.2,10
3,616,3,Lose,Partial,Tight,Last,0,1,734.75,8
3,616,4,Gain,Partial,Tight,Last,0,0.125,770.375,8
3,616,4,Lose,Partial,Tight,Last,0,0.9,796,10
3,617,1,Gain,Partial,Standard,First,0,0,847.3,10
3,617,1,Lose,Partial,Standard,First,0,0.5,1144.625,8
3,617,2,Gain,Partial,Standard,First,0,0.5,888,8
3,617,2,Lose,Partial,Standard,First,0,0.333333333,1047.5,10
3,617,3,Gain,Partial,Standard,First,0,0.4,911.4,10
3,617,3,Lose,Partial,Standard,First,0,0.375,1120.875,8
3,617,4,Gain,Partial,Standard,First,0,0.714285714,688.625,8
3,617,4,Lose,Partial,Standard,First,0,0.4,887.8,10
3,618,1,Gain,Partial,Standard,Last,0,0,730.4,10
3,618,1,Lose,Partial,Standard,Last,0,0.857142857,802,8
3,618,2,Gain,Partial,Standard,Last,0,0.125,742.375,8
3,618,2,Lose,Partial,Standard,Last,0,1,834.7,10
3,618,3,Gain,Partial,Standard,Last,0,0.4,1173.4,10
3,618,3,Lose,Partial,Standard,Last,0,0.75,1246.625,8
3,618,4,Gain,Partial,Standard,Last,0,0.25,846.875,8
3,618,4,Lose,Partial,Standard,Last,0,0.777777778,1014.1,10
3,619,1,Gain,Partial,Tight,First,0,0.1,743.1,10
3,619,1,Lose,Partial,Tight,First,0,0.75,913.875,8
3,619,2,Gain,Partial,Tight,First,0,0.375,819.75,8
3,619,2,Lose,Partial,Tight,First,0,0.4,803.4,10
3,619,3,Gain,Partial,Tight,First,0,0.5,806.6,10
3,619,3,Lose,Partial,Tight,First,0,0.5,770,8
3,619,4,Gain,Partial,Tight,First,0,0.625,763.75,8
3,619,4,Lose,Partial,Tight,First,0,0.4,564.3,10
3,620,1,Gain,Partial,Tight,Last,0,0.5,903.3,10
3,620,1,Lose,Partial,Tight,Last,0,0.75,675.5,8
3,620,2,Gain,Partial,Tight,Last,0,0.125,1113.25,8
3,620,2,Lose,Partial,Tight,Last,0,0.888888889,1149.1,10
3,620,3,Gain,Partial,Tight,Last,0,0.4,1145.8,10
3,620,3,Lose,Partial,Tight,Last,0,0.5,849.875,8
3,620,4,Gain,Partial,Tight,Last,0,0.5,631.625,8
3,620,4,Lose,Partial,Tight,Last,0,0.5,778.9,10
3,622,1,Gain,Partial,Standard,Last,0,0,769.6,10
3,622,1,Lose,Partial,Standard,Last,0,1,874.75,8
3,622,2,Gain,Partial,Standard,Last,0,0.25,1095.625,8
3,622,2,Lose,Partial,Standard,Last,0,1,1024.6,10
3,622,3,Gain,Partial,Standard,Last,0,0.5,1121.7,10
3,622,3,Lose,Partial,Standard,Last,0,0.5,1405.625,8
3,622,4,Gain,Partial,Standard,Last,0,0.5,1119.625,8
3,622,4,Lose,Partial,Standard,Last,0,0.5,1217.9,10
3,623,1,Gain,Partial,Tight,First,0,0,914.6,10
3,623,1,Lose,Partial,Tight,First,0,1,893.25,8
3,623,2,Gain,Partial,Tight,First,0,0.5,647.375,8
3,623,2,Lose,Partial,Tight,First,0,0.5,577.4,10
3,623,3,Gain,Partial,Tight,First,0,0.5,614.4,10
3,623,3,Lose,Partial,Tight,First,0,0.5,539.75,8
3,623,4,Gain,Partial,Tight,First,0,0.5,445.625,8
3,623,4,Lose,Partial,Tight,First,0,0.4,453.7,10
3,624,1,Gain,Partial,Tight,Last,0,0.2,651.9,10
3,624,1,Lose,Partial,Tight,Last,0,0.875,669.25,8
3,624,2,Gain,Partial,Tight,Last,0,0.5,697.75,8
3,624,2,Lose,Partial,Tight,Last,0,0.6,794.1,10
3,624,3,Gain,Partial,Tight,Last,0,0.6,665.4,10
3,624,3,Lose,Partial,Tight,Last,0,0.625,787.875,8
3,624,4,Gain,Partial,Tight,Last,0,0.5,640.75,8
3,624,4,Lose,Partial,Tight,Last,0,0.6,560,10
3,625,1,Gain,Partial,Standard,First,0,0.222222222,800,10
3,625,1,Lose,Partial,Standard,First,0,0.5,1079.25,8
3,625,2,Gain,Partial,Standard,First,0,0.75,925.625,8
3,625,2,Lose,Partial,Standard,First,0,0.3,1083,10
3,625,3,Gain,Partial,Standard,First,0,0.6,778.1,10
3,625,3,Lose,Partial,Standard,First,0,0.75,881.25,8
3,625,4,Gain,Partial,Standard,First,0,0.625,765.875,8
3,625,4,Lose,Partial,Standard,First,0,0.5,767.5,10
3,626,1,Gain,Partial,Standard,Last,0,0.5,590.6,10
3,626,1,Lose,Partial,Standard,Last,0,1,562.125,8
3,626,2,Gain,Partial,Standard,Last,0,0.75,558.75,8
3,626,2,Lose,Partial,Standard,Last,0,0.8,540.6,10
3,626,3,Gain,Partial,Standard,Last,0,0.8,416.9,10
3,626,3,Lose,Partial,Standard,Last,0,1,433.25,8
3,626,4,Gain,Partial,Standard,Last,0,0.625,432,8
3,626,4,Lose,Partial,Standard,Last,0,0.6,411.1,10
3,627,1,Gain,Partial,Tight,First,0,0.2,867.8,10
3,627,1,Lose,Partial,Tight,First,0,0.857142857,826.625,8
3,627,2,Gain,Partial,Tight,First,0,0.125,720.75,8
3,627,2,Lose,Partial,Tight,First,0,1,765.1,10
3,627,3,Gain,Partial,Tight,First,0,0.5,801.5,10
3,627,3,Lose,Partial,Tight,First,0,0.571428571,781.75,8
3,627,4,Gain,Partial,Tight,First,0,0.125,836.625,8
3,627,4,Lose,Partial,Tight,First,0,0.5,1030.5,10
3,628,1,Gain,Partial,Tight,Last,0,0.777777778,556.6,10
3,628,1,Lose,Partial,Tight,Last,0,0.5,566.125,8
3,628,2,Gain,Partial,Tight,Last,0,0.125,587.375,8
3,628,2,Lose,Partial,Tight,Last,0,0.8,614.1,10
3,628,3,Gain,Partial,Tight,Last,0,0.2,615.7,10
3,628,3,Lose,Partial,Tight,Last,0,1,715,8
3,628,4,Gain,Partial,Tight,Last,0,0,656.625,8
3,628,4,Lose,Partial,Tight,Last,0,0.8,622.6,10
3,629,1,Gain,Partial,Standard,First,0,0.2,949.1,10
3,629,1,Lose,Partial,Standard,First,0,1,936.375,8
3,629,2,Gain,Partial,Standard,First,0,0.375,740.875,8
3,629,2,Lose,Partial,Standard,First,0,0.7,993.3,10
3,629,3,Gain,Partial,Standard,First,0,0.5,952.2,10
3,629,3,Lose,Partial,Standard,First,0,0.857142857,1248.125,8
3,629,4,Gain,Partial,Standard,First,0,0.5,676.375,8
3,629,4,Lose,Partial,Standard,First,0,0.8,831.2,10
3,630,1,Gain,Partial,Standard,Last,0,0,645.2,10
3,630,1,Lose,Partial,Standard,Last,0,1,755.25,8
3,630,2,Gain,Partial,Standard,Last,0,0,531,8
3,630,2,Lose,Partial,Standard,Last,0,1,667.7,10
3,630,3,Gain,Partial,Standard,Last,0,0,733.9,10
3,630,3,Lose,Partial,Standard,Last,0,1,830.75,8
3,630,4,Gain,Partial,Standard,Last,0,0,524.5,8
3,630,4,Lose,Partial,Standard,Last,0,1,720.5,10
3,631,1,Gain,Partial,Tight,First,0,0.7,543.9,10
3,631,1,Lose,Partial,Tight,First,0,0.75,484.25,8
3,631,2,Gain,Partial,Tight,First,0,0.375,489.5,8
3,631,2,Lose,Partial,Tight,First,0,0.4,441.4,10
3,631,3,Gain,Partial,Tight,First,0,0.5,482.3,10
3,631,3,Lose,Partial,Tight,First,0,0.375,662.125,8
3,631,4,Gain,Partial,Tight,First,0,0.75,564.875,8
3,631,4,Lose,Partial,Tight,First,0,0.6,575.7,10
3,632,1,Gain,Partial,Tight,Last,0,0.1,721.1,10
3,632,1,Lose,Partial,Tight,Last,0,0.714285714,905.375,8
3,632,2,Gain,Partial,Tight,Last,0,0.125,580.125,8
3,632,2,Lose,Partial,Tight,Last,0,0.8,990.9,10
3,632,3,Gain,Partial,Tight,Last,0,0.3,888.2,10
3,632,3,Lose,Partial,Tight,Last,0,0.857142857,892,8
3,632,4,Gain,Partial,Tight,Last,0,0.375,809.375,8
3,632,4,Lose,Partial,Tight,Last,0,0.7,1094.6,10
3,633,1,Gain,Partial,Standard,First,0,0,931.6,10
3,633,1,Lose,Partial,Standard,First,0,0.25,1018.75,8
3,633,2,Gain,Partial,Standard,First,0,0,851.125,8
3,633,2,Lose,Partial,Standard,First,0,0.888888889,856.7,10
3,633,3,Gain,Partial,Standard,First,0,0.6,1326.1,10
3,633,3,Lose,Partial,Standard,First,0,0.428571429,1039.375,8
3,633,4,Gain,Partial,Standard,First,0,0.714285714,781.125,8
3,633,4,Lose,Partial,Standard,First,0,0.5,1003.2,10
3,634,1,Gain,Partial,Standard,Last,0,0.4,663,10
3,634,1,Lose,Partial,Standard,Last,0,1,581.375,8
3,634,2,Gain,Partial,Standard,Last,0,0.5,643.875,8
3,634,2,Lose,Partial,Standard,Last,0,0.7,701.6,10
3,634,3,Gain,Partial,Standard,Last,0,0.5,801.7,10
3,634,3,Lose,Partial,Standard,Last,0,0.75,795.125,8
3,634,4,Gain,Partial,Standard,Last,0,0.375,841.625,8
3,634,4,Lose,Partial,Standard,Last,0,0.5,796.2,10
